Date,Match_Number,City,Venue,Season,Name,Match_Type,Total_Overs,Teams_Participated,Team_1,Team_2,Team_Type,Toss_Winner,Choose_To,Match_Winner,Match_Result,Win_By_Runs,Win_By_Wickets,Man_Of_Match
2023-08-18,1.0,Dublin,"Malahide, Dublin",2023,India tour of Ireland,T20,20,"Ireland, India",Ireland,India,international,India,field,India,,2.0,,JJ Bumrah
2023-08-20,2.0,Dublin,"Malahide, Dublin",2023,India tour of Ireland,T20,20,"India, Ireland",India,Ireland,international,Ireland,field,India,,33.0,,RK Singh
2024-05-25,2.0,Birmingham,"Edgbaston, Birmingham",2024,Pakistan tour of England,T20,20,"England, Pakistan",England,Pakistan,international,Pakistan,field,England,,23.0,,JC Buttler
2024-05-30,4.0,London,"Kennington Oval, London",2024,Pakistan tour of England,T20,20,"Pakistan, England",Pakistan,England,international,England,field,England,,,7.0,AU Rashid
2024-09-11,1.0,Southampton,"The Rose Bowl, Southampton",2024,Australia tour of England,T20,20,"Australia, England",Australia,England,international,England,field,Australia,,28.0,,TM Head
2024-09-13,2.0,Cardiff,"Sophia Gardens, Cardiff",2024,Australia tour of England,T20,20,"Australia, England",Australia,England,international,England,field,England,,,3.0,LS Livingstone
2023-08-14,1.0,Deventer,"Sportpark Het Schootsveld, Deventer",2023,Germany tour of Netherlands,T20,20,"Guernsey, Germany",Guernsey,Germany,international,Germany,field,Germany,,,9.0,Fayaz Khan
2023-08-14,2.0,Deventer,"Sportpark Het Schootsveld, Deventer",2023,Germany tour of Netherlands,T20,20,"Germany, Guernsey",Germany,Guernsey,international,Germany,bat,Guernsey,,,5.0,MWR Stokes
2023-08-15,3.0,Deventer,"Sportpark Het Schootsveld, Deventer",2023,Germany tour of Netherlands,T20,20,"Guernsey, Germany",Guernsey,Germany,international,Guernsey,bat,Guernsey,,10.0,,J Butler
2023-12-12,2.0,Gqeberha,"St George's Park, Gqeberha",2023,India tour of South Africa,T20,20,"India, South Africa",India,South Africa,international,South Africa,field,South Africa,,,5.0,T Shamsi
2023-12-14,3.0,Johannesburg,"The Wanderers Stadium, Johannesburg",2023,India tour of South Africa,T20,20,"India, South Africa",India,South Africa,international,South Africa,field,India,,106.0,,SA Yadav
2023-08-04,1.0,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Women's Continental Cup,T20,20,"Greece, Isle of Man",Greece,Isle of Man,international,Isle of Man,field,Isle of Man,,,10.0,L Barnett
2023-08-04,2.0,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Women's Continental Cup,T20,20,"Malta, Greece",Malta,Greece,international,Greece,field,Greece,,,9.0,A Savvani
2023-08-04,3.0,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Women's Continental Cup,T20,20,"Romania, Isle of Man",Romania,Isle of Man,international,Isle of Man,field,Isle of Man,,,10.0,L Barnett
2023-08-05,4.0,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Women's Continental Cup,T20,20,"Greece, Romania",Greece,Romania,international,Romania,field,Greece,,82.0,,A Savvani
2023-08-05,5.0,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Women's Continental Cup,T20,20,"Malta, Isle of Man",Malta,Isle of Man,international,Isle of Man,field,Isle of Man,,,7.0,L Barnett
2023-08-05,6.0,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Women's Continental Cup,T20,20,"Romania, Malta",Romania,Malta,international,Romania,bat,Romania,,35.0,,RL Blake
2023-08-06,,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Women's Continental Cup,T20,20,"Greece, Isle of Man",Greece,Isle of Man,international,Isle of Man,field,Isle of Man,,,9.0,L Barnett
2023-12-03,1.0,Dunedin,"University Oval, Dunedin",2023,Pakistan Women tour of New Zealand,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,New Zealand,bat,Pakistan,,,7.0,Fatima Sana
2023-12-05,2.0,Dunedin,"University Oval, Dunedin",2023,Pakistan Women tour of New Zealand,T20,20,"Pakistan, New Zealand",Pakistan,New Zealand,international,New Zealand,field,Pakistan,,10.0,,Aliya Riaz
2023-12-09,3.0,Queenstown,"John Davies Oval, Queenstown",2023,Pakistan Women tour of New Zealand,T20,20,"Pakistan, New Zealand",Pakistan,New Zealand,international,New Zealand,field,New Zealand,,6.0,,SW Bates
2024-03-19,1.0,Dunedin,"University Oval, Dunedin",2023,England Women tour of New Zealand,T20,20,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,27.0,,HC Knight
2024-03-22,2.0,Nelson,"Saxton Oval, Nelson",2023,England Women tour of New Zealand,T20,20,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,15.0,,HC Knight
2024-03-24,3.0,Nelson,"Saxton Oval, Nelson",2023,England Women tour of New Zealand,T20,20,"New Zealand, England",New Zealand,England,international,New Zealand,bat,New Zealand,,3.0,,SFM Devine
2024-03-27,4.0,Wellington,"Basin Reserve, Wellington",2023,England Women tour of New Zealand,T20,20,"England, New Zealand",England,New Zealand,international,New Zealand,field,England,,47.0,,ME Bouchier
2024-03-29,5.0,Wellington,"Basin Reserve, Wellington",2023,England Women tour of New Zealand,T20,20,"New Zealand, England",New Zealand,England,international,New Zealand,bat,England,,,5.0,NR Sciver-Brunt
2023-12-27,1.0,Napier,"McLean Park, Napier",2023,Bangladesh tour of New Zealand,T20,20,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,Bangladesh,field,Bangladesh,,,5.0,Mahedi Hasan
2023-12-29,2.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2023,Bangladesh tour of New Zealand,T20,20,"New Zealand, Bangladesh",New Zealand,Bangladesh,international,Bangladesh,field,,no result,,,
2023-12-31,3.0,Mount Maunganui,"Bay Oval, Mount Maunganui",2023,Bangladesh tour of New Zealand,T20,20,"Bangladesh, New Zealand",Bangladesh,New Zealand,international,New Zealand,field,New Zealand,,17.0,,MJ Santner
2024-01-12,1.0,Auckland,"Eden Park, Auckland",2023,Pakistan tour of New Zealand,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,field,New Zealand,,46.0,,DJ Mitchell
2024-01-14,2.0,Hamilton,"Seddon Park, Hamilton",2023,Pakistan tour of New Zealand,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,field,New Zealand,,21.0,,FH Allen
2024-01-17,3.0,Dunedin,"University Oval, Dunedin",2023,Pakistan tour of New Zealand,T20,20,"New Zealand, Pakistan",New Zealand,Pakistan,international,Pakistan,field,New Zealand,,45.0,,FH Allen
2024-01-19,4.0,Christchurch,"Hagley Oval, Christchurch",2023,Pakistan tour of New Zealand,T20,20,"Pakistan, New Zealand",Pakistan,New Zealand,international,New Zealand,field,New Zealand,,,7.0,DJ Mitchell
2024-01-21,5.0,Christchurch,"Hagley Oval, Christchurch",2023,Pakistan tour of New Zealand,T20,20,"Pakistan, New Zealand",Pakistan,New Zealand,international,Pakistan,bat,Pakistan,,42.0,,Iftikhar Ahmed
2024-02-21,1.0,Wellington,"Sky Stadium, Wellington",2023,Australia tour of New Zealand,T20,20,"New Zealand, Australia",New Zealand,Australia,international,New Zealand,bat,Australia,,,6.0,MR Marsh
2024-02-23,2.0,Auckland,"Eden Park, Auckland",2023,Australia tour of New Zealand,T20,20,"Australia, New Zealand",Australia,New Zealand,international,New Zealand,field,Australia,,72.0,,PJ Cummins
2024-02-25,3.0,Auckland,"Eden Park, Auckland",2023,Australia tour of New Zealand,T20,20,"Australia, New Zealand",Australia,New Zealand,international,New Zealand,field,Australia,,27.0,,MW Short
2023-11-23,1.0,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2023,Australia tour of India,T20,20,"Australia, India",Australia,India,international,India,field,India,,,2.0,SA Yadav
2023-11-26,2.0,Thiruvananthapuram,"Greenfield International Stadium, Thiruvananthapuram",2023,Australia tour of India,T20,20,"India, Australia",India,Australia,international,Australia,field,India,,44.0,,YBK Jaiswal
2023-11-28,3.0,Guwahati,"Barsapara Cricket Stadium, Guwahati",2023,Australia tour of India,T20,20,"India, Australia",India,Australia,international,Australia,field,Australia,,,5.0,GJ Maxwell
2023-12-01,4.0,Raipur,"Shaheed Veer Narayan Singh International Stadium, Raipur",2023,Australia tour of India,T20,20,"India, Australia",India,Australia,international,Australia,field,India,,20.0,,AR Patel
2023-12-03,5.0,Bengaluru,"M Chinnaswamy Stadium, Bengaluru",2023,Australia tour of India,T20,20,"India, Australia",India,Australia,international,Australia,field,India,,6.0,,AR Patel
2023-08-05,1.0,Szodliget,"GB Oval, Szodliget",2023,Croatia tour of Hungary,T20,20,"Hungary, Croatia",Hungary,Croatia,international,Hungary,bat,Hungary,,145.0,,Sheikh Rasik
2023-08-06,3.0,Szodliget,"GB Oval, Szodliget",2023,Croatia tour of Hungary,T20,20,"Croatia, Hungary",Croatia,Hungary,international,Croatia,bat,Hungary,,,7.0,Sheikh Rasik
2023-08-18,3.0,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Continental Cup,T20,20,"Romania, Malta",Romania,Malta,international,Romania,bat,Malta,,,8.0,Washeem Abbas
2023-08-19,4.0,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Continental Cup,T20,20,"Romania, Malta",Romania,Malta,international,Romania,bat,Malta,,,4.0,Imran Ameer
2023-08-19,6.0,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Continental Cup,T20,20,"Malta, Romania",Malta,Romania,international,Romania,field,Romania,,,3.0,S Vashisht
2023-08-20,,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Continental Cup,T20,20,"Malta, Romania",Malta,Romania,international,Romania,field,Romania,,,9.0,R Satheesan
2023-08-20,,Ilfov County,"Moara Vlasiei Cricket Ground, Ilfov County",2023,Continental Cup,T20,20,"Romania, Malta",Romania,Malta,international,Malta,field,Romania,,6.0,,R Satheesan
2023-09-30,1.0,Gibraltar,Europa Sports Complex,2023,Estonia tour of Gibraltar,T20,20,"Estonia, Gibraltar",Estonia,Gibraltar,international,Gibraltar,field,Gibraltar,,,2.0,L Bruce
2023-09-30,2.0,Gibraltar,Europa Sports Complex,2023,Estonia tour of Gibraltar,T20,20,"Gibraltar, Estonia",Gibraltar,Estonia,international,Estonia,field,Estonia,,,8.0,Bilal Masud
2023-08-24,1.0,Singapore,"Indian Association Ground, Singapore",2023,Myanmar Women tour of Singapore,T20,20,"Singapore, Myanmar",Singapore,Myanmar,international,Myanmar,field,Myanmar,,,4.0,KM Myat
2023-08-26,2.0,Singapore,"Indian Association Ground, Singapore",2023,Myanmar Women tour of Singapore,T20,20,"Singapore, Myanmar",Singapore,Myanmar,international,Myanmar,field,Myanmar,,,2.0,TT Soe
2023-08-27,3.0,Singapore,Turf City B Cricket Ground,2023,Myanmar Women tour of Singapore,T20,20,"Singapore, Myanmar",Singapore,Myanmar,international,Myanmar,field,Myanmar,,,9.0,MPP San
2023-08-25,3.0,Vantaa,Tikkurila Cricket Ground,2023,Nordic Women T20 Cup,T20,20,"Denmark, Sweden",Denmark,Sweden,international,Sweden,field,Sweden,,,9.0,SK Ravuri
2023-08-26,6.0,Kerava,Kerava National Cricket Ground,2023,Nordic Women T20 Cup,T20,20,"Denmark, Sweden",Denmark,Sweden,international,Sweden,field,Sweden,,,10.0,Kanchan Rana
2023-08-24,1.0,Utrecht,"Sportpark Maarschalkerweerd, Utrecht",2023,Jersey Women tour of Netherlands,T20,20,"Netherlands, Jersey",Netherlands,Jersey,international,Netherlands,bat,Netherlands,,69.0,,IJR Zwilling
2023-08-24,2.0,Utrecht,"Sportpark Maarschalkerweerd, Utrecht",2023,Jersey Women tour of Netherlands,T20,20,"Netherlands, Jersey",Netherlands,Jersey,international,Jersey,field,Netherlands,,50.0,,IJR Zwilling
2023-08-25,3.0,Utrecht,"Sportpark Maarschalkerweerd, Utrecht",2023,Jersey Women tour of Netherlands,T20,20,"Netherlands, Jersey",Netherlands,Jersey,international,Jersey,field,,no result,,,
2023-10-08,2.0,East London,"Buffalo Park, East London",2023,New Zealand Women tour of South Africa,T20,20,"New Zealand, South Africa",New Zealand,South Africa,international,South Africa,field,,no result,,,
2023-10-14,4.0,Benoni,"Willowmoore Park, Benoni",2023,New Zealand Women tour of South Africa,T20,20,"South Africa, New Zealand",South Africa,New Zealand,international,New Zealand,field,New Zealand,,,8.0,AC Kerr
2023-10-15,5.0,Benoni,"Willowmoore Park, Benoni",2023,New Zealand Women tour of South Africa,T20,20,"South Africa, New Zealand",South Africa,New Zealand,international,New Zealand,field,South Africa,,11.0,,M Klaas
2023-09-15,1.0,Doha,"West End Park International Cricket Stadium, Doha",2023,Gulf Cricket T20I Championship,T20,20,"Saudi Arabia, Kuwait",Saudi Arabia,Kuwait,international,Saudi Arabia,bat,Kuwait,,,5.0,Adnan Idrees
2023-09-15,2.0,Doha,"West End Park International Cricket Stadium, Doha",2023,Gulf Cricket T20I Championship,T20,20,"Qatar, Bahrain",Qatar,Bahrain,international,Bahrain,field,Qatar,,19.0,,H Rathod
2023-09-16,4.0,Doha,"West End Park International Cricket Stadium, Doha",2023,Gulf Cricket T20I Championship,T20,20,"Bahrain, Kuwait",Bahrain,Kuwait,international,Kuwait,field,Kuwait,,,8.0,Meet Bhavsar
2023-09-18,7.0,Doha,"West End Park International Cricket Stadium, Doha",2023,Gulf Cricket T20I Championship,T20,20,"Qatar, Kuwait",Qatar,Kuwait,international,Kuwait,field,Qatar,,1.0,,Adnan Mirza
2023-09-18,8.0,Doha,"West End Park International Cricket Stadium, Doha",2023,Gulf Cricket T20I Championship,T20,20,"Saudi Arabia, Bahrain",Saudi Arabia,Bahrain,international,Saudi Arabia,bat,Bahrain,,,6.0,Rizwan Butt
2023-09-19,10.0,Doha,"West End Park International Cricket Stadium, Doha",2023,Gulf Cricket T20I Championship,T20,20,"Bahrain, Oman",Bahrain,Oman,international,Oman,field,Bahrain,,1.0,,Rizwan Butt
2023-09-20,11.0,Doha,"West End Park International Cricket Stadium, Doha",2023,Gulf Cricket T20I Championship,T20,20,"United Arab Emirates, Qatar",United Arab Emirates,Qatar,international,United Arab Emirates,bat,United Arab Emirates,,60.0,,Zahoor Khan
2023-08-20,1.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Uganda, Rwanda",Uganda,Rwanda,international,Uganda,bat,Uganda,,40.0,,K Waiswa
2023-08-20,2.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Tanzania, Uganda",Tanzania,Uganda,international,Tanzania,bat,Uganda,,,6.0,K Waiswa
2023-08-21,4.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Uganda, Tanzania",Uganda,Tanzania,international,Uganda,bat,Tanzania,,,3.0,
2023-08-22,5.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Uganda, Rwanda",Uganda,Rwanda,international,Rwanda,field,Uganda,,61.0,,AR Ramjani
2023-08-24,7.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Uganda, Rwanda",Uganda,Rwanda,international,Rwanda,field,Uganda,,86.0,,RG Mukasa
2023-08-24,8.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Uganda, Tanzania",Uganda,Tanzania,international,Tanzania,field,Uganda,,60.0,,K Waiswa
2023-08-25,9.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Rwanda, Tanzania",Rwanda,Tanzania,international,Tanzania,field,Tanzania,,,1.0,M Yunusu Issa
2023-08-27,12.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Rwanda, Uganda",Rwanda,Uganda,international,Rwanda,bat,Uganda,,,6.0,AR Ramjani
2023-08-28,13.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Uganda, Tanzania",Uganda,Tanzania,international,Uganda,bat,Uganda,,59.0,,AR Ramjani
2023-08-28,14.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Rwanda, Uganda",Rwanda,Uganda,international,Rwanda,bat,Uganda,,,8.0,
2023-08-30,15.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Uganda, Tanzania",Uganda,Tanzania,international,Tanzania,field,Uganda,,19.0,,B Masaba
2023-08-31,17.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Rwanda, Uganda",Rwanda,Uganda,international,Rwanda,bat,Uganda,,,8.0,S Sesazi
2023-08-22,6.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Rwanda, Tanzania",Rwanda,Tanzania,international,Tanzania,field,Tanzania,,,7.0,
2023-08-25,10.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Uganda, Tanzania",Uganda,Tanzania,international,Uganda,bat,Uganda,,19.0,,AR Ramjani
2023-08-27,11.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Tanzania, Rwanda",Tanzania,Rwanda,international,Rwanda,field,Tanzania,,9.0,,SA Jumbe
2023-08-30,16.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Tanzania, Rwanda",Tanzania,Rwanda,international,Rwanda,field,Tanzania,,61.0,,
2023-08-31,18.0,Kigali City,"Gahanga International Cricket Stadium, Rwanda",2023,East Africa Cup,T20,20,"Tanzania, Rwanda",Tanzania,Rwanda,international,Tanzania,bat,Tanzania,,49.0,,YM Nkanya
2023-08-22,1.0,Kuala Lumpur,"Bayuemas Oval, Kuala Lumpur",2023,Women's T20 Quadrangular Series (in Malaysia),T20,20,"Kuwait, Malaysia",Kuwait,Malaysia,international,Malaysia,field,Malaysia,,,8.0,Ainna Hamizah Hashim
2023-08-22,2.0,Kuala Lumpur,"Bayuemas Oval, Kuala Lumpur",2023,Women's T20 Quadrangular Series (in Malaysia),T20,20,"Hong Kong, Nepal",Hong Kong,Nepal,international,Nepal,field,Nepal,,,6.0,SR Magar
2023-08-23,3.0,Kuala Lumpur,"Bayuemas Oval, Kuala Lumpur",2023,Women's T20 Quadrangular Series (in Malaysia),T20,20,"Malaysia, Hong Kong",Malaysia,Hong Kong,international,Malaysia,bat,Hong Kong,,,10.0,M Hill
2023-08-23,4.0,Kuala Lumpur,"Bayuemas Oval, Kuala Lumpur",2023,Women's T20 Quadrangular Series (in Malaysia),T20,20,"Nepal, Kuwait",Nepal,Kuwait,international,Kuwait,field,Nepal,,34.0,,I Barma
2023-08-25,5.0,Kuala Lumpur,"Bayuemas Oval, Kuala Lumpur",2023,Women's T20 Quadrangular Series (in Malaysia),T20,20,"Hong Kong, Kuwait",Hong Kong,Kuwait,international,Kuwait,field,Hong Kong,,16.0,,Amna Tariq
2023-08-25,6.0,Kuala Lumpur,"Bayuemas Oval, Kuala Lumpur",2023,Women's T20 Quadrangular Series (in Malaysia),T20,20,"Nepal, Malaysia",Nepal,Malaysia,international,Malaysia,field,Malaysia,,,6.0,Ainna Hamizah Hashim
2023-08-26,,Kuala Lumpur,"Bayuemas Oval, Kuala Lumpur",2023,Women's T20 Quadrangular Series (in Malaysia),T20,20,"Hong Kong, Nepal",Hong Kong,Nepal,international,Nepal,field,Nepal,,13.0,,K Dangol
2023-08-28,1.0,Port Vila,Vanuatu Cricket Ground,2023,Japan Women tour of Vanuatu,T20,20,"Japan, Vanuatu",Japan,Vanuatu,international,Vanuatu,field,Vanuatu,,,8.0,R Andrew
2023-08-30,2.0,Port Vila,Vanuatu Cricket Ground,2023,Japan Women tour of Vanuatu,T20,20,"Vanuatu, Japan",Vanuatu,Japan,international,Japan,field,Vanuatu,,15.0,,V Langiatu
2023-08-31,1.0,Kuala Lumpur,"Bayuemas Oval, Kuala Lumpur",2023,ICC Women's T20 World Cup Asia Region Qualifier,T20,20,"Nepal, Malaysia",Nepal,Malaysia,international,Malaysia,field,Nepal,,5.0,,SR Magar
2023-08-31,2.0,Bangi,"UKM-YSD Cricket Oval, Bangi",2023,ICC Women's T20 World Cup Asia Region Qualifier,T20,20,"Qatar, Bahrain",Qatar,Bahrain,international,Qatar,bat,Bahrain,,,5.0,HMD Rasangika
2023-08-31,3.0,Kuala Lumpur,"Selangor Turf Club, Kuala Lumpur",2023,ICC Women's T20 World Cup Asia Region Qualifier,T20,20,"Bhutan, United Arab Emirates",Bhutan,United Arab Emirates,international,Bhutan,bat,United Arab Emirates,,,9.0,Vaishnave Mahesh
2023-08-31,4.0,Kuala Lumpur,"Bayuemas Oval, Kuala Lumpur",2023,ICC Women's T20 World Cup Asia Region Qualifier,T20,20,"Kuwait, China",Kuwait,China,international,China,field,Kuwait,,30.0,,Xiuli Jin
2023-08-31,5.0,Bangi,"UKM-YSD Cricket Oval, Bangi",2023,ICC Women's T20 World Cup Asia Region Qualifier,T20,20,"Myanmar, Hong Kong",Myanmar,Hong Kong,international,Hong Kong,field,Hong Kong,,,10.0,M Bibi
2023-09-01,7.0,Kuala Lumpur,"Selangor Turf Club, Kuala Lumpur",2023,ICC Women's T20 World Cup Asia Region Qualifier,T20,20,"China, Hong Kong",China,Hong Kong,international,Hong Kong,field,Hong Kong,,,5.0,M Hill
2023-09-01,8.0,Kuala Lumpur,"Bayuemas Oval, Kuala Lumpur",2023,ICC Women's T20 World Cup Asia Region Qualifier,T20,20,"Qatar, Bhutan",Qatar,Bhutan,international,Bhutan,field,Bhutan,,,8.0,D Wangmo
2023-09-01,9.0,Bangi,"UKM-YSD Cricket Oval, Bangi",2023,ICC Women's T20 World Cup Asia Region Qualifier,T20,20,"Malaysia, United Arab Emirates",Malaysia,United Arab Emirates,international,Malaysia,bat,United Arab Emirates,,,7.0,"KKN Egodage, KKN Egodage"
2023-09-01,10.0,Kuala Lumpur,"Selangor Turf Club, Kuala Lumpur",2023,ICC Women's T20 World Cup Asia Region Qualifier,T20,20,"Bahrain, Nepal",Bahrain,Nepal,international,Bahrain,bat,Nepal,,,10.0,I Barma
